-3.28,8.33,3.17,-3.29,-5.74,-0.21,8.89,2,9.66,3.59,19.41,36.72,34.71,57.6,53.45,27.12
61.69,91.41,70.43,75.78,87.6,81.98,73.09,66.24,40.89,10.04,-8.18,-7.37,-7.62,-4.73,-7.83,-9.92
36.7,27.79,0.74,-7.07,-9.75,8.08,10.59,11.86,4.83,15.88,31.05,30.36,14.44,8.85,-0.97,-0.77
69.78,67.73,73.58,67.62,91.77,92.32,90.14,79.52,84.54,62.94,35.11,23.12,26.27,56,23.28,0.7
48.07,68.42,72.51,66.38,30.1,14.54,-0.47,8.8,24.21,30.38,20.84,4.48,19.21,5.1,5.05,0.42
69.97,71.65,82.71,46.73,19.55,-4.08,-17.64,-6.3,0.49,6.47,8.96,21.06,27.83,35.37,61.94,64.46
5.52,11.03,12.45,23,27.72,17.75,28.3,42.23,34.21,32.59,23.06,17.88,2.4,2.88,8.85,-0.75
76.45,83.26,85.21,68.37,74.11,77.56,74.01,67.55,59.6,54.33,20.28,16.87,14.01,9.48,-2.41,-0.78
4.69,34.02,69.6,95.34,112.07,109.22,92.91,76.3,52.61,21.93,12.44,9.47,6.19,-4.45,-6.76,-10.79
102.7,82.89,57.46,38.8,24.9,22.84,31.72,19.96,18.71,22.4,39.62,67.89,68.79,49.43,40.01,9.24
25.05,49.18,27.58,29.07,30.85,48.9,55.77,58.21,66.29,48.99,43.89,34.41,18.8,22.02,9.89,8.4
40.99,34.96,39,66.28,86.14,93.57,90.91,53.94,20.2,-4.14,18.27,15.12,0.85,-4.94,2.69,5
14.05,54.59,61.89,70.58,43.05,29,15.13,22.29,11.17,11.81,10.97,2.61,30.55,16.48,9.99,13.45
10.5,18.89,12,1.92,5.63,22.41,34.05,79.53,95.12,99.93,88.06,62.42,33.69,36.34,10.6,-3.21
92.07,86,99.13,82.32,63.52,62.8,87.48,85.99,81.79,62.6,67.16,33.52,37.87,22.52,-1.86,-12.38
6.37,8.7,3.41,12.68,20.82,21,11.35,37.1,24.95,18.35,17.66,16.23,26.85,23.62,41.32,29.34
103.52,100.05,98.91,101.44,94.61,81.17,70.81,69.37,34.71,25.72,30,74.24,45,17.71,26.47,7.84
27.95,30.77,83.3,97.14,100.34,108.26,104.75,34.23,-0.76,-13.36,-12.9,-11.45,-8.09,-6.1,-0.6,-0.91
12.82,34.04,45.28,35.6,57.95,35.22,15.38,1.06,1.21,1.25,3.1,-1.21,-0.8,2.89,1.56,-1.84
2.58,20.31,29.73,25.57,59.26,75.26,72.02,62.06,57.44,51.76,33.68,24.17,23.4,31.53,15.43,-0.71
90.5,61.18,67.52,87.22,88.8,70.08,63.24,30.77,18.21,3.29,-13.77,-18.89,-12.95,-6.46,7.34,-0.89
65.47,65.67,65.21,93.15,106.94,108.27,62.31,30.49,19.58,17.75,19.71,3.55,-7.09,-14.1,-10.32,-10.15
15.72,31.03,14.85,15.77,15.49,35.99,43.79,29.67,32.04,9.28,1.51,9.39,22.88,34.1,35.61,11.62
10.73,4.08,-11.01,-4.15,-9.46,-0.54,-3.68,8.33,7.81,20.46,21.84,21.97,6.88,18.47,13.51,4.49
12.01,8.07,1.65,34.76,52.72,30.43,8.9,27.61,29.37,8.55,8.19,9.49,10.71,14.9,4.53,0.07
2.83,13.31,55.44,77.89,97.42,102.78,110.68,107.41,81.92,45.75,30,46.17,65.26,54.38,27.19,-1.56
87.96,90.97,37.75,40.46,23.28,59.59,78.99,62.83,34.76,15.48,25.47,3.95,8.39,2.71,-7.69,-0.48
81.38,62.08,35.65,11.89,3.9,-5.64,1.58,16.84,29.52,73.26,92.23,88.06,74.73,36.27,7.73,-9.84
-1.58,-0.65,23.11,50.18,55.95,62.72,65,77.86,75.95,83.49,74.3,66.96,53.65,19.55,8.11,-9.65
25.19,22.73,14.54,20.65,8.32,6.01,76.3,75.75,47.78,23.66,7.76,1.83,7.56,6.17,-2.78,-4.19
73.94,90.1,92.91,85.84,89.34,77.26,73.32,63,55.53,20.68,1.89,6.02,-11.86,-18.5,-10.75,-8.94
67.63,35.61,8.77,-2.63,-8.29,-3.76,-3.78,-3.1,1.65,9.53,28.14,10.58,1.6,-1.64,4.96,0.93
62.57,36.8,28.67,34.13,23.39,23.25,13.03,3.5,11.15,73.64,78.41,76.53,38.42,19.6,13.43,2.64
87.74,101.05,88.91,62.62,14.62,-10.13,-20.77,-11.54,-15.98,-15.84,3.31,13.89,5.14,7.76,6.13,0.19
83.45,87.67,69.25,60.56,74.66,83.07,71.82,64.65,32.19,22.81,47.71,31.45,27.34,7.19,2.8,-8.7
33.56,33.32,41.76,41.67,71.01,52.17,25.47,5.56,-5.53,-1.04,-0.47,2.79,-1.93,5.51,14.5,7.08
68.59,99.23,91.41,82.98,85.53,69.32,51.67,25.82,2.61,0.1,3.27,6.51,-5.17,-10.47,3.88,6.87
-1.54,21.62,33.66,43.33,48.42,38.66,49.03,53.32,67.03,58.84,60.32,71.01,43.22,29.25,26.06,2.8
8.01,3.37,11.3,35.58,45.77,35.39,14.91,10.37,30.18,32.76,28.26,15.03,8.83,-1.27,5.22,0.75
55.53,68.42,64.57,76.16,65.27,64.53,65.62,66.08,39.22,13.04,-1.61,20.35,43.2,46.19,30.89,4.19
0.75,11.35,-1.35,0.38,33.95,36.09,10.82,1.68,19.57,22.19,20.63,18.87,4.49,25.92,9.38,-0.47
6.82,-5.03,-12.73,6.46,11.26,19.45,16.41,18.84,9.93,11.9,15.03,16.04,20.4,33.8,23.09,9.99
85.6,87.56,74.84,52.28,21.52,-1.55,-8.79,1.51,14.48,21.95,15.5,2.25,7.77,1.3,0.95,-1.07
29.15,57.74,59.52,68.02,74.63,80.08,58.82,45.53,16.19,-0.42,4.12,-1.48,-5.31,-8.53,-7.65,-7.97
25.72,20.09,8.7,-2.35,-4.99,-1.82,-3.92,-2.44,7.58,2.16,0.95,1.96,13.38,33.13,36.31,16.72
-5.85,1.2,14.74,55.89,78.7,69.78,67.54,63.02,66.4,51.16,42,23.04,3.94,-1.77,-10.97,-7.13
44.79,42.81,67.97,97.78,97.52,45.22,39.77,18.53,1,-10.62,-15.67,-14.86,-4.01,-7.21,-3.78,-5.38
68.78,77.21,74.77,70.63,46.43,56.13,54.83,35.58,15.43,28.69,36.45,7.84,21.45,15.37,-2.11,-4.53
50.94,67.12,67.46,62.22,59.94,10.56,7.03,4.66,21.5,28.98,6.88,4.95,-5.09,0.69,9.4,0.14
45.45,55.8,93.55,82.81,47.46,47.26,35.37,22.36,5.16,1.67,16.24,19.43,57.2,58.6,50.97,40.06
48.53,27.7,49.57,84.6,76.97,56.99,32.55,19.28,18.26,7.68,-7.93,-15.01,-11.67,-3.76,6.34,6.8
111.85,118.22,94.92,58.75,23.49,0.42,-4.35,3.32,13.88,14.94,17.58,26.19,23.59,30.3,16.24,10.44
7.62,18.43,6.44,1.4,13.53,17.67,38.94,59.57,73.91,68.92,71.85,60.13,46.05,10.99,-2,-9.36
3.45,12.51,3.09,0.44,1.97,16.64,5.16,2.46,4.84,20.14,29.65,56.39,74.47,58.76,58.47,26.56
40.51,42.67,36.23,43.74,46.46,28.86,50.63,46.24,34.69,14.56,12.9,-3.56,-5.42,-2.84,-2.38,2.2
18.46,36.57,21.52,23.47,42.86,69.32,63.25,32.93,13.19,15.8,4.09,1.98,-5.49,-4.43,2.76,3.97
42.37,18.78,14.39,4.13,-6.28,-4.24,-4.75,2.13,5.33,4.78,10.47,4.82,10.75,48.28,41.14,30.41
79.05,91.33,80.88,75.53,48.86,43.4,20.47,39.7,35.07,54.8,69.24,61.49,59.16,62.02,29.11,2.49
-3.08,-1.78,-8.56,-2.41,-4.38,5.36,-0.73,-2.5,4.85,14.53,15.36,10.62,3.65,9.95,2.36,-0.02
91.76,92.31,91.4,97.94,80.67,57.47,15.22,8.2,1.89,4.48,6.34,4.12,-4.18,1.58,61.13,29.79
1.02,-10.54,15.96,61.1,72.53,52.54,35.96,23.67,-0.01,3.27,-0.16,3.21,5.96,-3.04,-4.49,-3.05
109.51,106.75,111.62,106.16,75.34,60.01,22.49,-5.31,21.66,40.98,25.04,16.79,18.36,-1,-7.77,-10.11
54.63,77.78,40.07,56.83,66.41,92.62,79.76,55.84,13.97,-2.75,5.52,-6.69,4.75,4.41,-5.57,7.89
87.45,78.97,33.53,30.72,42.06,42.26,66.11,68.05,52.38,77.62,67.34,45.34,26.64,-3.01,-5.21,-9.4
98.51,82.12,64.79,65.63,42.72,8.12,12.46,5.14,20.29,18.75,24.77,20.61,29.2,8.92,-1.2,-3.1
96.31,98.8,115.54,111.83,98.28,102.32,94.97,70.36,34.56,2.13,8.84,18.13,17.11,7.12,-0.66,-6.59
106.1,96.19,74.11,67.45,37.28,19.62,19.53,31.45,48.91,57.38,48.35,37.84,35.48,32.01,13.25,-4.55
73.1,86.54,67.8,30.55,6.29,-2.7,-7.85,-11.16,1.69,12.36,22.95,18.12,34.79,21.47,11.04,1.28
67.8,30.55,6.29,-2.7,-7.85,-11.16,1.69,12.36,22.95,18.12,34.79,21.47,11.04,1.28,3.6,2.94
19.59,73.56,105.84,94.31,113.63,101.27,81.73,87.38,67.85,36.01,46.74,45.2,17.84,7.21,-0.56,-7.09
-2.42,8.79,28.85,41.65,59.85,91.41,96.56,76.17,43.68,26.73,19.12,6.37,-1.42,0.81,-6.33,-2.98
8.79,28.85,41.65,59.85,91.41,96.56,76.17,43.68,26.73,19.12,6.37,-1.42,0.81,-6.33,-2.98,4.62
79.9,66.05,57.21,76.65,82.7,89.68,48.69,58.39,64.79,33.69,53.57,29.83,12.1,8.19,10.5,-6.3
15.26,3.24,2.16,29.23,7.18,-3.05,-1.08,1.09,5.53,11.1,8.89,16.12,6.63,15.58,17.52,13.31
68.86,77.48,62.38,53.17,42.19,46.19,40.04,68.74,46.47,12.33,20.7,4.87,-9.62,-6.8,-11.79,-9.72
23.41,22.03,28.93,63.53,100.36,100.86,100.67,82.63,103.64,91.76,73.46,57.24,34.03,20.27,-2.24,0.36
66.61,69.69,60.26,52.87,56.11,75.15,87.27,39.92,26.02,4.27,-4.37,12.76,17.91,16.47,9.14,-1.03
1.22,29.97,41.61,34.51,35.17,35.03,65.14,83.7,85.52,84.52,40.5,6.17,24.8,13.65,-0.69,-5.05
